channel,rotator,hue360,sat100,light100,length
3,157.579,180,62.5,62.5,118
7,157.579,247.5,37.5,37.5,70
1,157.768,160.3125,59.375,59.375,118
3,157.768,194.0625,59.375,59.375,118
7,157.768,261.5625,34.375,34.375,66
1,157.958,165.9375,79.6875,79.6875,118
3,157.958,199.6875,79.6875,79.6875,118
7,157.958,247.5,43.75,43.75,62
1,158.147,135,99.21875,99.21875,118
3,158.147,168.75,99.21875,99.21875,118
7,158.147,255.9375,34.375,34.375,36
1,158.336,146.25,72.65625,72.65625,118
3,158.336,180,72.65625,72.65625,118
7,158.336,247.5,40.625,40.625,53
1,158.525,140.625,83.59375,83.59375,118
3,158.525,174.375,83.59375,83.59375,118
7,158.525,261.5625,42.96875,42.96875,64
7,158.714,247.5,55.46875,55.46875,64
1,158.725,120.9375,72.65625,72.65625,113
3,158.725,154.6875,72.65625,72.65625,113
2,158.904,180,59.375,59.375,478
4,158.904,213.75,59.375,59.375,478
5,158.904,126.5625,92.96875,92.96875,1438
7,158.904,267.1875,43.75,43.75,83
1,158.915,101.25,79.6875,79.6875,118
3,158.915,135,79.6875,79.6875,118
6,158.915,101.25,79.6875,79.6875,118
1,159.093,135,59.375,59.375,118
3,159.093,168.75,59.375,59.375,118
6,159.093,135,59.375,59.375,118
7,159.093,247.5,34.375,34.375,91
1,159.282,146.25,66.40625,66.40625,118
3,159.282,180,66.40625,66.40625,118
6,159.282,146.25,66.40625,66.40625,118
7,159.282,261.5625,32.8125,32.8125,51
1,159.471,154.6875,69.53125,69.53125,118
3,159.471,188.4375,69.53125,69.53125,118
6,159.471,154.6875,69.53125,69.53125,118
7,159.471,247.5,25,25,73
1,159.660,165.9375,66.40625,66.40625,118
2,159.660,188.4375,53.125,53.125,478
3,159.660,199.6875,66.40625,66.40625,118
4,159.660,222.1875,53.125,53.125,478
6,159.660,165.9375,66.40625,66.40625,118
7,159.660,255.9375,34.375,34.375,74
1,159.849,180,66.40625,66.40625,118
3,159.849,213.75,66.40625,66.40625,118
6,159.849,180,66.40625,66.40625,118
7,159.849,247.5,16.40625,16.40625,106
1,160.039,174.375,59.375,59.375,118
3,160.039,208.125,59.375,59.375,118
6,160.039,174.375,59.375,59.375,118
7,160.039,253.125,31.25,31.25,76
1,160.228,188.4375,76.5625,76.5625,118
3,160.228,222.1875,76.5625,76.5625,118
6,160.228,188.4375,76.5625,76.5625,118
7,160.228,247.5,40.625,40.625,98
1,160.417,168.75,56.25,56.25,118
2,160.417,208.125,56.25,56.25,478
3,160.417,202.5,56.25,56.25,118
4,160.417,241.875,56.25,56.25,478
6,160.417,168.75,56.25,56.25,118
7,160.417,255.9375,50.78125,50.78125,62
1,160.606,174.375,59.375,59.375,118
3,160.606,208.125,59.375,59.375,118
6,160.606,174.375,59.375,59.375,118
7,160.606,247.5,31.25,31.25,66
1,160.795,180,56.25,56.25,118
3,160.795,213.75,56.25,56.25,118
6,160.795,180,56.25,56.25,118
7,160.795,261.5625,20.3125,20.3125,70
1,160.984,160.3125,69.53125,69.53125,118
3,160.984,194.0625,69.53125,69.53125,118
6,160.984,160.3125,69.53125,69.53125,118
7,160.984,247.5,34.375,34.375,118
1,161.174,165.9375,53.125,53.125,118
2,161.174,199.6875,62.5,62.5,478
3,161.174,199.6875,53.125,53.125,118
4,161.174,233.4375,62.5,62.5,478
6,161.174,165.9375,53.125,53.125,118
7,161.174,267.1875,44.53125,44.53125,80
5,161.185,92.8125,88.28125,88.28125,1913
1,161.363,168.75,66.40625,66.40625,118
3,161.363,202.5,66.40625,66.40625,118
6,161.363,168.75,66.40625,66.40625,118
7,161.382,247.5,43.75,43.75,67
1,161.552,154.6875,72.65625,72.65625,118
3,161.552,188.4375,72.65625,72.65625,118
6,161.552,154.6875,72.65625,72.65625,118
7,161.552,261.5625,40.625,40.625,56
1,161.741,160.3125,76.5625,76.5625,118
3,161.741,194.0625,76.5625,76.5625,118
6,161.741,160.3125,76.5625,76.5625,118
7,161.741,247.5,31.25,31.25,74
1,161.930,146.25,69.53125,69.53125,118
2,161.930,202.5,56.25,56.25,478
3,161.930,180,69.53125,69.53125,118
4,161.930,236.25,56.25,56.25,478
6,161.930,146.25,69.53125,69.53125,118
7,161.930,255.9375,34.375,34.375,75
1,162.119,154.6875,76.5625,76.5625,118
3,162.119,188.4375,76.5625,76.5625,118
6,162.119,154.6875,76.5625,76.5625,118
7,162.119,247.5,40.625,40.625,107
1,162.309,135,59.375,59.375,118
3,162.309,168.75,59.375,59.375,118
6,162.309,135,59.375,59.375,118
7,162.309,253.125,27.34375,27.34375,75
1,162.498,146.25,69.53125,69.53125,118
3,162.498,180,69.53125,69.53125,118
6,162.498,146.25,69.53125,69.53125,118
7,162.498,247.5,46.875,46.875,92
1,162.687,143.4375,72.65625,72.65625,118
2,162.687,219.375,48.4375,48.4375,478
3,162.687,177.1875,72.65625,72.65625,118
4,162.687,253.125,48.4375,48.4375,478
6,162.687,143.4375,72.65625,72.65625,118
7,162.687,255.9375,43.75,43.75,76
1,162.876,146.25,72.65625,72.65625,118
3,162.876,180,72.65625,72.65625,118
6,162.876,146.25,72.65625,72.65625,118
7,162.876,247.5,37.5,37.5,70
7,163.065,261.5625,34.375,34.375,66
1,163.076,137.8125,72.65625,72.65625,118
3,163.076,171.5625,72.65625,72.65625,118
6,163.076,137.8125,72.65625,72.65625,118
1,163.254,140.625,92.96875,92.96875,118
3,163.254,174.375,92.96875,92.96875,118
6,163.254,140.625,92.96875,92.96875,118
7,163.254,247.5,43.75,43.75,62
2,163.444,222.1875,53.125,53.125,480
4,163.444,255.9375,53.125,53.125,478
7,163.444,255.9375,34.375,34.375,36
1,163.455,135,72.65625,72.65625,118
3,163.455,168.75,72.65625,72.65625,118
6,163.455,135,72.65625,72.65625,118
7,163.633,247.5,40.625,40.625,53
1,163.644,140.625,72.65625,72.65625,118
3,163.644,174.375,72.65625,72.65625,118
6,163.644,140.625,72.65625,72.65625,118
7,163.822,261.5625,42.96875,42.96875,64
1,163.833,146.25,72.65625,72.65625,118
3,163.833,180,72.65625,72.65625,118
6,163.833,146.25,72.65625,72.65625,118
7,164.011,247.5,55.46875,55.46875,64
1,164.022,154.6875,69.53125,69.53125,113
3,164.022,188.4375,69.53125,69.53125,113
6,164.022,154.6875,69.53125,69.53125,113
1,164.200,98.4375,83.59375,83.59375,118
3,164.200,132.1875,83.59375,83.59375,118
6,164.200,98.4375,83.59375,83.59375,118
7,164.200,267.1875,43.75,43.75,83
5,164.210,98.4375,92.96875,92.96875,1434
4,164.211,247.5,52.34375,52.34375,3353
2,164.218,213.75,52.34375,52.34375,3109
1,164.389,106.875,53.125,53.125,118
3,164.389,140.625,53.125,53.125,118
6,164.389,106.875,53.125,53.125,118
7,164.389,247.5,34.375,34.375,91
1,164.579,132.1875,53.125,53.125,118
3,164.579,165.9375,53.125,53.125,118
6,164.579,132.1875,53.125,53.125,118
7,164.579,261.5625,32.8125,32.8125,51
1,164.768,120.9375,56.25,56.25,118
3,164.768,154.6875,56.25,56.25,118
6,164.768,120.9375,56.25,56.25,118
7,164.768,247.5,25,25,73
1,164.957,109.6875,69.53125,69.53125,118
3,164.957,143.4375,69.53125,69.53125,118
6,164.957,109.6875,69.53125,69.53125,118
7,164.957,255.9375,34.375,34.375,74
7,165.146,247.5,16.40625,16.40625,106
1,165.156,126.5625,48.4375,48.4375,118
3,165.156,160.3125,48.4375,48.4375,118
6,165.156,126.5625,48.4375,48.4375,118
1,165.335,146.25,48.4375,48.4375,118
3,165.335,180,48.4375,48.4375,118
6,165.335,146.25,48.4375,48.4375,118
7,165.335,253.125,31.25,31.25,76
1,165.524,129.375,76.5625,76.5625,118
3,165.524,163.125,76.5625,76.5625,118
6,165.524,129.375,76.5625,76.5625,118
7,165.524,247.5,40.625,40.625,98
7,165.714,255.9375,50.78125,50.78125,62
1,165.725,154.6875,72.65625,72.65625,118
3,165.725,188.4375,72.65625,72.65625,118
6,165.725,154.6875,72.65625,72.65625,118
1,165.903,140.625,50,50,118
3,165.903,174.375,50,50,118
6,165.903,140.625,50,50,118
7,165.903,247.5,31.25,31.25,66
1,166.092,151.875,59.375,59.375,118
3,166.092,185.625,59.375,59.375,118
6,166.092,151.875,59.375,59.375,118
7,166.092,261.5625,20.3125,20.3125,70
1,166.281,160.3125,48.4375,48.4375,118
3,166.281,194.0625,48.4375,48.4375,118
6,166.281,160.3125,48.4375,48.4375,118
7,166.281,247.5,34.375,34.375,118
1,166.470,112.5,69.53125,69.53125,118
3,166.470,146.25,69.53125,69.53125,118
5,166.470,78.75,99.21875,99.21875,1918
6,166.470,112.5,69.53125,69.53125,118
7,166.470,267.1875,44.53125,44.53125,80
1,166.660,132.1875,76.5625,76.5625,118
3,166.660,165.9375,76.5625,76.5625,118
6,166.660,132.1875,76.5625,76.5625,118
7,166.678,247.5,43.75,43.75,67
1,166.849,168.75,79.6875,79.6875,118
3,166.849,202.5,79.6875,79.6875,118
6,166.849,168.75,79.6875,79.6875,118
7,166.849,261.5625,40.625,40.625,56
1,167.038,165.9375,76.5625,76.5625,118
3,167.038,199.6875,76.5625,76.5625,118
6,167.038,165.9375,76.5625,76.5625,118
7,167.038,247.5,31.25,31.25,74
1,167.227,146.25,76.5625,76.5625,118
3,167.227,180,76.5625,76.5625,118
6,167.227,146.25,76.5625,76.5625,118
7,167.227,255.9375,34.375,34.375,75
1,167.416,174.375,79.6875,79.6875,118
3,167.416,208.125,79.6875,79.6875,118
6,167.416,174.375,79.6875,79.6875,118
7,167.416,247.5,40.625,40.625,107
1,167.605,160.3125,76.5625,76.5625,118
3,167.605,194.0625,76.5625,76.5625,118
6,167.605,160.3125,76.5625,76.5625,118
7,167.605,253.125,27.34375,27.34375,75
1,167.795,165.9375,66.40625,66.40625,118
3,167.795,199.6875,66.40625,66.40625,118
6,167.795,165.9375,66.40625,66.40625,118
7,167.795,247.5,46.875,46.875,92
1,167.984,132.1875,79.6875,79.6875,118
3,167.984,165.9375,79.6875,79.6875,118
6,167.984,132.1875,79.6875,79.6875,118
7,167.984,255.9375,43.75,43.75,76
1,168.173,135,76.5625,76.5625,118
3,168.173,168.75,76.5625,76.5625,118
6,168.173,135,76.5625,76.5625,118
7,168.173,247.5,37.5,37.5,70
1,168.362,143.4375,92.96875,92.96875,118
3,168.362,177.1875,92.96875,92.96875,118
6,168.362,143.4375,92.96875,92.96875,118
7,168.362,261.5625,34.375,34.375,66
1,168.551,160.3125,79.6875,79.6875,118
3,168.551,194.0625,79.6875,79.6875,118
6,168.551,160.3125,79.6875,79.6875,118
7,168.551,247.5,43.75,43.75,62
7,168.740,255.9375,34.375,34.375,36
1,168.751,180,76.5625,76.5625,118
3,168.751,213.75,76.5625,76.5625,118
6,168.751,180,76.5625,76.5625,118
1,168.930,196.875,72.65625,72.65625,118
3,168.930,230.625,72.65625,72.65625,118
6,168.930,196.875,72.65625,72.65625,118
7,168.930,247.5,40.625,40.625,53
7,169.119,261.5625,42.96875,42.96875,64
1,169.130,213.75,76.5625,76.5625,118
3,169.130,247.5,76.5625,76.5625,118
6,169.130,213.75,76.5625,76.5625,118
1,169.308,180,72.65625,72.65625,118
3,169.308,213.75,72.65625,72.65625,118
6,169.308,180,72.65625,72.65625,118
7,169.308,247.5,55.46875,55.46875,64
0,169.497,146.25,72.65625,72.65625,478
1,169.497,112.5,69.53125,69.53125,118
2,169.497,180,72.65625,72.65625,478
3,169.497,146.25,69.53125,69.53125,118
5,169.497,112.5,99.21875,99.21875,1438
7,169.497,267.1875,43.75,43.75,83
8,169.544,233.4375,39.84375,39.84375,5465
9,169.544,233.4375,39.84375,39.84375,5465
1,169.686,132.1875,59.375,59.375,118
3,169.686,165.9375,59.375,59.375,118
7,169.686,247.5,34.375,34.375,91
1,169.875,146.25,53.125,53.125,118
3,169.875,180,53.125,53.125,118
7,169.875,261.5625,32.8125,32.8125,51
1,170.065,154.6875,53.125,53.125,118
3,170.065,188.4375,53.125,53.125,118
7,170.065,247.5,25,25,73
0,170.254,154.6875,56.25,56.25,478
1,170.254,180,59.375,59.375,118
2,170.254,188.4375,56.25,56.25,478
3,170.254,213.75,59.375,59.375,118
7,170.254,255.9375,34.375,34.375,74
1,170.443,165.9375,59.375,59.375,118
3,170.443,199.6875,59.375,59.375,118
7,170.443,247.5,16.40625,16.40625,106
1,170.632,174.375,56.25,56.25,118
3,170.632,208.125,56.25,56.25,118
7,170.632,253.125,31.25,31.25,76
1,170.821,160.3125,59.375,59.375,118
3,170.821,194.0625,59.375,59.375,118
7,170.821,247.5,40.625,40.625,98
0,171.010,174.375,48.4375,48.4375,478
1,171.010,154.6875,48.4375,48.4375,118
2,171.010,208.125,48.4375,48.4375,478
3,171.010,188.4375,48.4375,48.4375,118
7,171.010,255.9375,50.78125,50.78125,62
1,171.200,160.3125,59.375,59.375,118
3,171.200,194.0625,59.375,59.375,118
7,171.200,247.5,31.25,31.25,66
1,171.389,165.9375,69.53125,69.53125,118
3,171.389,199.6875,69.53125,69.53125,118
7,171.389,261.5625,20.3125,20.3125,70
1,171.578,154.6875,69.53125,69.53125,118
3,171.578,188.4375,69.53125,69.53125,118
7,171.578,247.5,34.375,34.375,118
0,171.767,160.3125,48.4375,48.4375,478
2,171.767,194.0625,48.4375,48.4375,478
5,171.767,106.875,99.21875,99.21875,1918
7,171.767,267.1875,44.53125,44.53125,80
1,171.777,132.1875,59.375,59.375,118
3,171.777,165.9375,59.375,59.375,118
1,171.956,135,62.5,62.5,118
3,171.956,168.75,62.5,62.5,118
7,171.975,247.5,43.75,43.75,67
1,172.145,154.6875,56.25,56.25,118
3,172.145,188.4375,56.25,56.25,118
7,172.145,261.5625,40.625,40.625,56
1,172.335,165.9375,53.125,53.125,118
3,172.335,199.6875,53.125,53.125,118
7,172.335,247.5,31.25,31.25,74
0,172.524,165.9375,48.4375,48.4375,478
2,172.524,199.6875,48.4375,48.4375,478
7,172.524,255.9375,34.375,34.375,75
1,172.533,188.4375,69.53125,69.53125,118
3,172.533,222.1875,69.53125,69.53125,118
1,172.713,174.375,46.09375,46.09375,118
3,172.713,208.125,46.09375,46.09375,118
7,172.713,247.5,40.625,40.625,107
1,172.902,180,56.25,56.25,118
3,172.902,213.75,56.25,56.25,118
7,172.902,253.125,27.34375,27.34375,75
1,173.091,174.375,48.4375,48.4375,118
3,173.091,208.125,48.4375,48.4375,118
7,173.091,247.5,46.875,46.875,92
0,173.280,154.6875,36.71875,36.71875,478
1,173.280,165.9375,46.875,46.875,118
2,173.280,188.4375,36.71875,36.71875,478
3,173.280,199.6875,46.875,46.875,118
7,173.280,255.9375,43.75,43.75,76
1,173.470,160.3125,53.125,53.125,118
3,173.470,194.0625,53.125,53.125,118
7,173.470,247.5,37.5,37.5,70
1,173.659,165.9375,56.25,56.25,118
3,173.659,199.6875,56.25,56.25,118
7,173.659,261.5625,34.375,34.375,66
1,173.848,140.625,56.25,56.25,118
3,173.848,174.375,56.25,56.25,118
7,173.848,247.5,43.75,43.75,62
0,174.037,160.3125,34.375,34.375,478
1,174.037,154.6875,59.375,59.375,118
2,174.037,194.0625,34.375,34.375,478
3,174.037,188.4375,59.375,59.375,118
7,174.037,255.9375,34.375,34.375,36
1,174.226,174.375,50,50,118
3,174.226,208.125,50,50,118
7,174.226,247.5,40.625,40.625,53
7,174.416,261.5625,42.96875,42.96875,64
1,174.436,146.25,76.5625,76.5625,118
3,174.436,180,76.5625,76.5625,118
7,174.605,247.5,55.46875,55.46875,64
1,174.614,140.625,62.5,62.5,114
3,174.614,174.375,62.5,62.5,114
0,174.794,146.25,46.875,46.875,2864
1,174.794,101.25,44.53125,44.53125,118
2,174.794,180,46.875,46.875,2864
3,174.794,135,44.53125,44.53125,118
5,174.794,101.25,99.21875,99.21875,1438
7,174.794,267.1875,43.75,43.75,83
1,174.983,165.9375,56.25,56.25,118
3,174.983,199.6875,56.25,56.25,118
7,174.983,247.5,34.375,34.375,91
1,175.172,146.25,69.53125,69.53125,118
3,175.172,180,69.53125,69.53125,118
7,175.172,261.5625,32.8125,32.8125,51
1,175.361,180,50,50,118
3,175.361,213.75,50,50,118
7,175.361,247.5,25,25,73
1,175.551,165.9375,69.53125,69.53125,118
3,175.551,199.6875,69.53125,69.53125,118
7,175.551,255.9375,34.375,34.375,74
1,175.740,174.375,59.375,59.375,118
3,175.740,208.125,59.375,59.375,118
7,175.740,247.5,16.40625,16.40625,106
1,175.929,165.9375,40.625,40.625,118
3,175.929,199.6875,40.625,40.625,118
7,175.929,253.125,31.25,31.25,76
1,176.118,154.6875,72.65625,72.65625,118
3,176.118,188.4375,72.65625,72.65625,118
7,176.118,247.5,40.625,40.625,98
1,176.307,146.25,69.53125,69.53125,118
3,176.307,180,69.53125,69.53125,118
7,176.307,255.9375,50.78125,50.78125,62
1,176.496,160.3125,66.40625,66.40625,118
3,176.496,194.0625,66.40625,66.40625,118
7,176.496,247.5,31.25,31.25,66
1,176.686,165.9375,69.53125,69.53125,118
3,176.686,199.6875,69.53125,69.53125,118
7,176.686,261.5625,20.3125,20.3125,70
1,176.875,160.3125,72.65625,72.65625,118
3,176.875,194.0625,72.65625,72.65625,118
7,176.875,247.5,34.375,34.375,118
1,177.064,135,46.09375,46.09375,118
3,177.064,168.75,46.09375,46.09375,118
5,177.064,98.4375,96.09375,96.09375,1908
7,177.064,267.1875,44.53125,44.53125,80
1,177.253,168.75,59.375,59.375,118
3,177.253,202.5,59.375,59.375,118
7,177.272,247.5,43.75,43.75,67
1,177.442,154.6875,72.65625,72.65625,118
3,177.442,188.4375,72.65625,72.65625,118
7,177.442,261.5625,40.625,40.625,56
1,177.631,165.9375,53.125,53.125,118
3,177.631,199.6875,53.125,53.125,118
7,177.631,247.5,31.25,31.25,74
1,177.821,146.25,53.125,53.125,118
3,177.821,180,53.125,53.125,118
7,177.821,255.9375,34.375,34.375,75
1,178.010,174.375,62.5,62.5,118
3,178.010,208.125,62.5,62.5,118
7,178.010,247.5,40.625,40.625,107
1,178.199,180,79.6875,79.6875,118
3,178.199,213.75,79.6875,79.6875,118
7,178.199,253.125,27.34375,27.34375,75
1,178.388,154.6875,69.53125,69.53125,118
3,178.388,188.4375,69.53125,69.53125,118
7,178.388,247.5,46.875,46.875,92
1,178.577,165.9375,59.375,59.375,118
3,178.577,199.6875,59.375,59.375,118
7,178.577,255.9375,43.75,43.75,76
1,178.766,146.25,62.5,62.5,118
3,178.766,180,62.5,62.5,118
7,178.766,247.5,37.5,37.5,70
1,178.956,160.3125,59.375,59.375,118
3,178.956,194.0625,59.375,59.375,118
7,178.956,261.5625,34.375,34.375,66
1,179.145,165.9375,79.6875,79.6875,118
3,179.145,199.6875,79.6875,79.6875,118
7,179.145,247.5,43.75,43.75,62
1,179.334,135,99.21875,99.21875,118
3,179.334,168.75,99.21875,99.21875,118
7,179.334,255.9375,34.375,34.375,36
1,179.523,146.25,72.65625,72.65625,118
3,179.523,180,72.65625,72.65625,118
7,179.523,247.5,40.625,40.625,53
1,179.712,140.625,83.59375,83.59375,118
3,179.712,174.375,83.59375,83.59375,118
7,179.712,261.5625,42.96875,42.96875,64
7,179.901,247.5,55.46875,55.46875,64
1,179.913,120.9375,72.65625,72.65625,113
3,179.913,154.6875,72.65625,72.65625,113
2,180.091,180,59.375,59.375,478
4,180.091,213.75,59.375,59.375,478
5,180.091,112.5,99.21875,99.21875,1438
7,180.091,267.1875,43.75,43.75,83
1,180.102,101.25,79.6875,79.6875,118
3,180.102,135,79.6875,79.6875,118
6,180.102,101.25,79.6875,79.6875,118
8,180.108,219.375,44.53125,44.53125,947
9,180.108,219.375,44.53125,44.53125,947
1,180.280,135,59.375,59.375,118
3,180.280,168.75,59.375,59.375,118
6,180.280,135,59.375,59.375,118
7,180.280,247.5,34.375,34.375,91
1,180.469,146.25,66.40625,66.40625,118
3,180.469,180,66.40625,66.40625,118
6,180.469,146.25,66.40625,66.40625,118
7,180.469,261.5625,32.8125,32.8125,51
1,180.658,154.6875,69.53125,69.53125,118
3,180.658,188.4375,69.53125,69.53125,118
6,180.658,154.6875,69.53125,69.53125,118
7,180.658,247.5,25,25,73
1,180.847,165.9375,66.40625,66.40625,118
2,180.847,188.4375,56.25,56.25,478
3,180.847,199.6875,66.40625,66.40625,118
4,180.847,222.1875,56.25,56.25,478
6,180.847,165.9375,66.40625,66.40625,118
7,180.847,255.9375,34.375,34.375,74
1,181.036,180,66.40625,66.40625,118
3,181.036,213.75,66.40625,66.40625,118
6,181.036,180,66.40625,66.40625,118
7,181.036,247.5,16.40625,16.40625,106
1,181.226,174.375,59.375,59.375,118
3,181.226,208.125,59.375,59.375,118
6,181.226,174.375,59.375,59.375,118
7,181.226,253.125,31.25,31.25,76
1,181.415,188.4375,76.5625,76.5625,118
3,181.415,222.1875,76.5625,76.5625,118
6,181.415,188.4375,76.5625,76.5625,118
7,181.415,247.5,40.625,40.625,98
1,181.604,168.75,56.25,56.25,118
2,181.604,208.125,69.53125,69.53125,478
3,181.604,202.5,56.25,56.25,118
4,181.604,241.875,69.53125,69.53125,478
6,181.604,168.75,56.25,56.25,118
7,181.604,255.9375,50.78125,50.78125,62
1,181.793,174.375,59.375,59.375,118
3,181.793,208.125,59.375,59.375,118
6,181.793,174.375,59.375,59.375,118
7,181.793,247.5,31.25,31.25,66
1,181.982,180,56.25,56.25,118
3,181.982,213.75,56.25,56.25,118
6,181.982,180,56.25,56.25,118
7,181.982,261.5625,20.3125,20.3125,70
1,182.172,160.3125,69.53125,69.53125,118
3,182.172,194.0625,69.53125,69.53125,118
6,182.172,160.3125,69.53125,69.53125,118
7,182.172,247.5,34.375,34.375,118
1,182.361,165.9375,53.125,53.125,118
2,182.361,194.0625,72.65625,72.65625,478
3,182.361,199.6875,53.125,53.125,118
4,182.361,227.8125,72.65625,72.65625,478
5,182.361,106.875,99.21875,99.21875,1918
6,182.361,165.9375,53.125,53.125,118
7,182.361,267.1875,44.53125,44.53125,80
8,182.361,219.375,22.65625,22.65625,36
9,182.361,219.375,22.65625,22.65625,36
1,182.550,168.75,66.40625,66.40625,118
3,182.550,202.5,66.40625,66.40625,118
6,182.550,168.75,66.40625,66.40625,118
8,182.550,219.375,42.1875,42.1875,51
9,182.550,219.375,42.1875,42.1875,51
7,182.569,247.5,43.75,43.75,67
1,182.739,154.6875,72.65625,72.65625,118
3,182.739,188.4375,72.65625,72.65625,118
6,182.739,154.6875,72.65625,72.65625,118
7,182.739,261.5625,40.625,40.625,56
8,182.739,219.375,21.875,21.875,36
9,182.739,219.375,21.875,21.875,36
1,182.928,160.3125,76.5625,76.5625,118
3,182.928,194.0625,76.5625,76.5625,118
6,182.928,160.3125,76.5625,76.5625,118
7,182.928,247.5,31.25,31.25,74
8,182.928,219.375,26.5625,26.5625,38
9,182.928,219.375,26.5625,26.5625,38
1,183.117,146.25,69.53125,69.53125,118
2,183.117,199.6875,66.40625,66.40625,478
3,183.117,180,69.53125,69.53125,118
4,183.117,233.4375,66.40625,66.40625,478
6,183.117,146.25,69.53125,69.53125,118
7,183.117,255.9375,34.375,34.375,75
8,183.117,219.375,32.03125,32.03125,44
9,183.117,219.375,32.03125,32.03125,44
1,183.307,154.6875,76.5625,76.5625,118
3,183.307,188.4375,76.5625,76.5625,118
6,183.307,154.6875,76.5625,76.5625,118
7,183.307,247.5,40.625,40.625,107
8,183.307,219.375,38.28125,38.28125,41
9,183.307,219.375,38.28125,38.28125,41
1,183.496,135,59.375,59.375,118
3,183.496,168.75,59.375,59.375,118
6,183.496,135,59.375,59.375,118
7,183.496,253.125,27.34375,27.34375,75
8,183.496,219.375,40.625,40.625,45
9,183.496,219.375,40.625,40.625,45
1,183.685,146.25,69.53125,69.53125,118
3,183.685,180,69.53125,69.53125,118
6,183.685,146.25,69.53125,69.53125,118
7,183.685,247.5,46.875,46.875,92
8,183.685,219.375,40.625,40.625,43
9,183.685,219.375,40.625,40.625,43
1,183.874,143.4375,72.65625,72.65625,118
2,183.874,185.625,53.125,53.125,478
3,183.874,177.1875,72.65625,72.65625,118
4,183.874,219.375,53.125,53.125,478
6,183.874,143.4375,72.65625,72.65625,118
7,183.874,255.9375,43.75,43.75,76
